"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7085","test_hide_block","tests","Sat Jan 31 21:21:45 UTC 2026","passed","Sat Jan 31 21:21:52 UTC 2026","TestPimReports","features_profile_test","",""
"","18872","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_ascending_candidate_in_table-Candidate-Ascending]","tests","Sat Jan 31 21:23:26 UTC 2026","passed","Sat Jan 31 21:23:45 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","36210","test_add_country","tests","Sat Jan 31 21:20:25 UTC 2026","broken","Sat Jan 31 21:21:01 UTC 2026","TestNationalities","features_profile_test","",""
"","34686","test_are_fonded_valid_date_via_calendar","tests","Sat Jan 31 21:24:01 UTC 2026","passed","Sat Jan 31 21:24:36 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","18573","test_sorting_in_candidates_table[click_on_sort_icon_hiring-are_sorted_descending_hiring_in_table-Hiring-Descending]","tests","Sat Jan 31 21:23:45 UTC 2026","passed","Sat Jan 31 21:24:04 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","18187","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_descending_candidate_in_table-Candidate-Descending]","tests","Sat Jan 31 21:23:42 UTC 2026","passed","Sat Jan 31 21:24:01 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","19413","test_sorting_in_candidates_table[click_on_sort_icon_btn-are_sorted_descending_vacancy_in_table-Vacancy-Descending]","tests","Sat Jan 31 21:23:25 UTC 2026","passed","Sat Jan 31 21:23:44 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","36229","Add nationality: Portu and delete","tests","Sat Jan 31 21:20:22 UTC 2026","broken","Sat Jan 31 21:20:58 UTC 2026","TestNationalities","features_profile_test","",""
"","18998","test_sorting_in_candidates_table[click_on_sort_icon_hiring-are_sorted_ascending_hiring_in_table-Hiring-Ascending]","tests","Sat Jan 31 21:23:45 UTC 2026","passed","Sat Jan 31 21:24:04 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","6843","Directory: No records found for Support Specialist filter","tests","Sat Jan 31 21:22:50 UTC 2026","passed","Sat Jan 31 21:22:57 UTC 2026","TestDirectory","features_profile_test","",""
"","8227","test_delete_report","tests","Sat Jan 31 21:21:36 UTC 2026","broken","Sat Jan 31 21:21:45 UTC 2026","TestPimReports","features_profile_test","",""
"","7367","test_find_invalid_report","tests","Sat Jan 31 21:21:59 UTC 2026","passed","Sat Jan 31 21:22:06 UTC 2026","TestPimReports","features_profile_test","",""
"","8644","test_found_no_records","tests","Sat Jan 31 21:23:16 UTC 2026","passed","Sat Jan 31 21:23:24 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","37933","test_vacancy_existed","tests","Sat Jan 31 21:22:32 UTC 2026","broken","Sat Jan 31 21:23:10 UTC 2026","TestVacancies","features_profile_test","",""
"","35357","Directory filter by Job Title: QA Engineer","tests","Sat Jan 31 21:21:39 UTC 2026","broken","Sat Jan 31 21:22:14 UTC 2026","TestDirectory","features_profile_test","",""
"","36980","Directory filter by Job Title: HR Manager","tests","Sat Jan 31 21:21:01 UTC 2026","broken","Sat Jan 31 21:21:38 UTC 2026","TestDirectory","features_profile_test","",""
"","37578","Validate error when nationality already exists (Ukraine)","tests","Sat Jan 31 21:20:58 UTC 2026","broken","Sat Jan 31 21:21:36 UTC 2026","TestNationalities","features_profile_test","",""
"","4254","test_with_valid_crendentional","tests","Sat Jan 31 21:19:43 UTC 2026","passed","Sat Jan 31 21:19:47 UTC 2026","TestProfileFeatures","features_profile_test","",""
"","35991","Edit nationality and verify update notification","tests","Sat Jan 31 21:20:22 UTC 2026","broken","Sat Jan 31 21:20:58 UTC 2026","TestNationalities","features_profile_test","",""
"","26142","test_if_search_for_invalid_record_via_calendar","tests","Sat Jan 31 21:24:11 UTC 2026","broken","Sat Jan 31 21:24:37 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","37893","Add nationality: Kyiv and delete","tests","Sat Jan 31 21:19:43 UTC 2026","broken","Sat Jan 31 21:20:21 UTC 2026","TestNationalities","features_profile_test","",""
