"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18229","test_each_user_have_email","tests","Wed Sep 17 17:03:52 UTC 2025","broken","Wed Sep 17 17:04:11 UTC 2025","TestDirectory","features_profile_test","",""
"","18373","test_if_search_for_invalid_data_via_calendar","tests","Wed Sep 17 17:13:34 UTC 2025","broken","Wed Sep 17 17:13:52 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18380","test_sorted_descending_vacancy","tests","Wed Sep 17 17:11:05 UTC 2025","broken","Wed Sep 17 17:11:23 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18227","test_all_locations_are_presented_in_dropdown","tests","Wed Sep 17 17:03:34 UTC 2025","broken","Wed Sep 17 17:03:52 UTC 2025","TestDirectory","features_profile_test","",""
"","18315","test_add_kyiv","tests","Wed Sep 17 16:59:51 UTC 2025","broken","Wed Sep 17 17:00:09 UTC 2025","TestNationalities","features_profile_test","",""
"","18583","test_found_only_qa_lead_after_chosen_from_dropdown","tests","Wed Sep 17 17:09:12 UTC 2025","broken","Wed Sep 17 17:09:31 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18203","test_no_records","tests","Wed Sep 17 17:02:57 UTC 2025","broken","Wed Sep 17 17:03:15 UTC 2025","TestDirectory","features_profile_test","",""
"","7957","test_add_new_candidate","tests","Wed Sep 17 17:07:56 UTC 2025","passed","Wed Sep 17 17:08:04 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18306","test_add_porto","tests","Wed Sep 17 17:00:28 UTC 2025","broken","Wed Sep 17 17:00:47 UTC 2025","TestNationalities","features_profile_test","",""
"","18208","test_is_display_qa_after_filters","tests","Wed Sep 17 17:02:38 UTC 2025","broken","Wed Sep 17 17:02:57 UTC 2025","TestDirectory","features_profile_test","",""
"","18451","test_found_only_engineer_chosen_from_dropdown","tests","Wed Sep 17 17:10:09 UTC 2025","broken","Wed Sep 17 17:10:27 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","3304","test_shown_error","tests","Wed Sep 17 17:14:12 UTC 2025","passed","Wed Sep 17 17:14:15 UTC 2025","TestForgotPassword","features_profile_test","",""
"","18467","test_found_only_rejected_status_chosen_from_dropdown","tests","Wed Sep 17 17:10:28 UTC 2025","broken","Wed Sep 17 17:10:46 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18420","test_found_only_sales_after_chosen_from_dropdown","tests","Wed Sep 17 17:09:31 UTC 2025","broken","Wed Sep 17 17:09:50 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18335","test_sort_ascending_name","tests","Wed Sep 17 17:05:26 UTC 2025","broken","Wed Sep 17 17:05:44 UTC 2025","TestPimReports","features_profile_test","",""
"","18267","test_is_display_employee_after_filters","tests","Wed Sep 17 17:02:01 UTC 2025","broken","Wed Sep 17 17:02:20 UTC 2025","TestDirectory","features_profile_test","",""
"","18342","test_if_search_for_july_in_calendar","tests","Wed Sep 17 17:12:56 UTC 2025","broken","Wed Sep 17 17:13:15 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18326","test_found_candidate","tests","Wed Sep 17 17:08:11 UTC 2025","broken","Wed Sep 17 17:08:30 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18369","test_sorted_ascending_hiring","tests","Wed Sep 17 17:12:00 UTC 2025","broken","Wed Sep 17 17:12:19 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18309","test_add_country","tests","Wed Sep 17 16:59:32 UTC 2025","broken","Wed Sep 17 16:59:51 UTC 2025","TestNationalities","features_profile_test","",""
"","18425","test_found_no_records","tests","Wed Sep 17 17:08:49 UTC 2025","broken","Wed Sep 17 17:09:07 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18314","test_sorted_ascending_vacancy","tests","Wed Sep 17 17:10:46 UTC 2025","broken","Wed Sep 17 17:11:05 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18297","test_sorted_descending_hiring","tests","Wed Sep 17 17:12:19 UTC 2025","broken","Wed Sep 17 17:12:38 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","9846","test_show_error_when_empty_field","tests","Wed Sep 17 17:07:06 UTC 2025","passed","Wed Sep 17 17:07:16 UTC 2025","TestVacancies","features_profile_test","",""
"","18319","test_sort_descending_name","tests","Wed Sep 17 17:05:44 UTC 2025","broken","Wed Sep 17 17:06:03 UTC 2025","TestPimReports","features_profile_test","",""
"","18351","test_edit_country","tests","Wed Sep 17 17:01:43 UTC 2025","broken","Wed Sep 17 17:02:01 UTC 2025","TestNationalities","features_profile_test","",""
"","4279","test_hidden_block","tests","Wed Sep 17 17:09:08 UTC 2025","passed","Wed Sep 17 17:09:12 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18388","test_add_report","tests","Wed Sep 17 17:04:11 UTC 2025","broken","Wed Sep 17 17:04:30 UTC 2025","TestPimReports","features_profile_test","",""
"","18339","test_empty_field","tests","Wed Sep 17 17:01:24 UTC 2025","broken","Wed Sep 17 17:01:42 UTC 2025","TestNationalities","features_profile_test","",""
"","18323","test_find_a_new_report","tests","Wed Sep 17 17:04:30 UTC 2025","broken","Wed Sep 17 17:04:48 UTC 2025","TestPimReports","features_profile_test","",""
"","18361","test_if_search_for_11_in_calendar","tests","Wed Sep 17 17:13:15 UTC 2025","broken","Wed Sep 17 17:13:33 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18313","test_find_invalid_report","tests","Wed Sep 17 17:04:48 UTC 2025","broken","Wed Sep 17 17:05:07 UTC 2025","TestPimReports","features_profile_test","",""
"","6610","test_shown_error_when_empty_fields","tests","Wed Sep 17 17:08:04 UTC 2025","passed","Wed Sep 17 17:08:11 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18221","test_is_display_chief_after_filters","tests","Wed Sep 17 17:03:15 UTC 2025","broken","Wed Sep 17 17:03:34 UTC 2025","TestDirectory","features_profile_test","",""
"","3618","test_with_valid_crendentional","tests","Wed Sep 17 16:59:10 UTC 2025","passed","Wed Sep 17 16:59:13 UTC 2025","TestProfileFeatures","features_profile_test","",""
"","18351","test_delete_kyiv_from_table","tests","Wed Sep 17 17:00:09 UTC 2025","broken","Wed Sep 17 17:00:28 UTC 2025","TestNationalities","features_profile_test","",""
"","18372","test_sorted_descending_candidate","tests","Wed Sep 17 17:11:42 UTC 2025","broken","Wed Sep 17 17:12:00 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18380","test_if_search_for_invalid_record_via_calendar","tests","Wed Sep 17 17:13:52 UTC 2025","broken","Wed Sep 17 17:14:11 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","19629","test_display_engineer_in_table_after_chosen_dropdown","tests","Wed Sep 17 17:07:16 UTC 2025","broken","Wed Sep 17 17:07:36 UTC 2025","TestVacancies","features_profile_test","",""
"","18352","test_search_for_valid_data_via_calendar","tests","Wed Sep 17 17:12:38 UTC 2025","broken","Wed Sep 17 17:12:56 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
"","18334","test_delete_porto","tests","Wed Sep 17 17:00:47 UTC 2025","broken","Wed Sep 17 17:01:05 UTC 2025","TestNationalities","features_profile_test","",""
"","21881","test_vacancy_existed","tests","Wed Sep 17 17:06:44 UTC 2025","broken","Wed Sep 17 17:07:06 UTC 2025","TestVacancies","features_profile_test","",""
"","17789","test_sorted_ascending_candidate","tests","Wed Sep 17 17:11:24 UTC 2025","broken","Wed Sep 17 17:11:41 UTC 2025","TestRecruitmentCandidate","features_profile_test","",""
