"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35310","Directory filter by Job Title: Chief Financial Officer","tests","Sat Jan 31 19:55:41 UTC 2026","broken","Sat Jan 31 19:56:16 UTC 2026","TestDirectory","features_profile_test","",""
"","35477","test_found_candidate","tests","Sat Jan 31 19:56:49 UTC 2026","broken","Sat Jan 31 19:57:24 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","35351","Edit nationality and verify update notification","tests","Sat Jan 31 19:54:19 UTC 2026","broken","Sat Jan 31 19:54:54 UTC 2026","TestNationalities","features_profile_test","",""
"","6766","test_shown_error_when_empty_fields","tests","Sat Jan 31 19:56:41 UTC 2026","passed","Sat Jan 31 19:56:47 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","3841","test_with_valid_crendentional","tests","Sat Jan 31 19:53:41 UTC 2026","passed","Sat Jan 31 19:53:45 UTC 2026","TestProfileFeatures","features_profile_test","",""
"","18272","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_ascending_candidate_in_table-Candidate-Ascending]","tests","Sat Jan 31 19:57:16 UTC 2026","passed","Sat Jan 31 19:57:35 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","38317","test_find_a_new_report","tests","Sat Jan 31 19:55:44 UTC 2026","broken","Sat Jan 31 19:56:22 UTC 2026","TestPimReports","features_profile_test","",""
"","18004","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_descending_candidate_in_table-Candidate-Descending]","tests","Sat Jan 31 19:57:35 UTC 2026","passed","Sat Jan 31 19:57:53 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","36812","test_delete_report","tests","Sat Jan 31 19:55:01 UTC 2026","broken","Sat Jan 31 19:55:38 UTC 2026","TestPimReports","features_profile_test","",""
"","39550","test_vacancy_existed","tests","Sat Jan 31 19:56:26 UTC 2026","broken","Sat Jan 31 19:57:05 UTC 2026","TestVacancies","features_profile_test","",""
"","17994","test_sorting_in_candidates_table[click_on_sort_icon_btn-are_sorted_ascending_vacancy_in_table-Vacancy-Ascending]","tests","Sat Jan 31 19:57:03 UTC 2026","passed","Sat Jan 31 19:57:21 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","7153","test_found_no_records","tests","Sat Jan 31 19:56:55 UTC 2026","passed","Sat Jan 31 19:57:02 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","35118","Add nationality: Portu and delete","tests","Sat Jan 31 19:54:19 UTC 2026","broken","Sat Jan 31 19:54:54 UTC 2026","TestNationalities","features_profile_test","",""
"","35650","test_scraping_all_countries_in_table","tests","Sat Jan 31 19:53:46 UTC 2026","broken","Sat Jan 31 19:54:21 UTC 2026","TestNationalities","features_profile_test","",""
"","18321","test_sorting_in_candidates_table[click_on_sort_icon_btn-are_sorted_descending_vacancy_in_table-Vacancy-Descending]","tests","Sat Jan 31 19:57:21 UTC 2026","passed","Sat Jan 31 19:57:40 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
