"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_add_kyiv","tests","Tue Jan 27 21:44:13 UTC 2026","broken","Tue Jan 27 21:44:13 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_with_valid_crendentional","tests","Tue Jan 27 21:44:13 UTC 2026","broken","Tue Jan 27 21:44:13 UTC 2026","TestProfileFeatures","features_profile_test","",""
"","0","test_delete_kyiv_from_table","tests","Tue Jan 27 21:44:14 UTC 2026","broken","Tue Jan 27 21:44:14 UTC 2026","TestNationalities","features_profile_test","",""
