"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22709","test_if_search_for_july_in_calendar","tests","Fri Jan 30 21:46:48 UTC 2026","broken","Fri Jan 30 21:47:10 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","22723","test_found_invalid_data","tests","Fri Jan 30 21:42:53 UTC 2026","broken","Fri Jan 30 21:43:16 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","22859","Vacancies filter: Software Engineer","tests","Fri Jan 30 21:40:56 UTC 2026","broken","Fri Jan 30 21:41:19 UTC 2026","TestVacancies","features_profile_test","",""
"","22756","test_found_candidate","tests","Fri Jan 30 21:42:30 UTC 2026","broken","Fri Jan 30 21:42:53 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","26395","Directory filter by Job Title: Chief Financial Officer","tests","Fri Jan 30 21:37:51 UTC 2026","broken","Fri Jan 30 21:38:18 UTC 2026","TestDirectory","features_profile_test","",""
"","26180","Validate 'Required' error when Nationality field is empty","tests","Fri Jan 30 21:35:57 UTC 2026","broken","Fri Jan 30 21:36:23 UTC 2026","TestNationalities","features_profile_test","",""
"","22687","test_found_no_records","tests","Fri Jan 30 21:43:16 UTC 2026","broken","Fri Jan 30 21:43:39 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","22666","test_search_for_valid_data_via_calendar","tests","Fri Jan 30 21:46:25 UTC 2026","broken","Fri Jan 30 21:46:47 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","4365","test_with_valid_crendentional","tests","Fri Jan 30 21:32:46 UTC 2026","passed","Fri Jan 30 21:32:51 UTC 2026","TestProfileFeatures","features_profile_test","",""
"","7321","Directory filter by Job Title: HR Manager","tests","Fri Jan 30 21:37:17 UTC 2026","passed","Fri Jan 30 21:37:24 UTC 2026","TestDirectory","features_profile_test","",""
"","26410","Directory filter by Job Title: Software Engineer","tests","Fri Jan 30 21:36:50 UTC 2026","broken","Fri Jan 30 21:37:16 UTC 2026","TestDirectory","features_profile_test","",""
"","26002","Delete nationality: Portu","tests","Fri Jan 30 21:35:04 UTC 2026","broken","Fri Jan 30 21:35:30 UTC 2026","TestNationalities","features_profile_test","",""
"","22651","test_add_new_candidate","tests","Fri Jan 30 21:41:43 UTC 2026","broken","Fri Jan 30 21:42:05 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","23694","test_sorting_in_candidates_table[click_on_sort_icon_hiring-are_sorted_descending_hiring_in_table-Hiring-Descending]","tests","Fri Jan 30 21:46:00 UTC 2026","broken","Fri Jan 30 21:46:24 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","25950","Edit nationality and verify update notification","tests","Fri Jan 30 21:36:23 UTC 2026","broken","Fri Jan 30 21:36:49 UTC 2026","TestNationalities","features_profile_test","",""
"","23664","test_sorting_in_candidates_table[click_on_sort_icon_hiring-are_sorted_ascending_hiring_in_table-Hiring-Ascending]","tests","Fri Jan 30 21:45:36 UTC 2026","broken","Fri Jan 30 21:46:00 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","22644","test_show_error_when_empty_field","tests","Fri Jan 30 21:40:33 UTC 2026","broken","Fri Jan 30 21:40:56 UTC 2026","TestVacancies","features_profile_test","",""
"","22688","Vacancies filter: Sales Representative","tests","Fri Jan 30 21:41:20 UTC 2026","broken","Fri Jan 30 21:41:42 UTC 2026","TestVacancies","features_profile_test","",""
"","7477","Directory: No records found for Support Specialist filter","tests","Fri Jan 30 21:38:18 UTC 2026","passed","Fri Jan 30 21:38:26 UTC 2026","TestDirectory","features_profile_test","",""
"","22708","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_ascending_candidate_in_table-Candidate-Ascending]","tests","Fri Jan 30 21:44:50 UTC 2026","broken","Fri Jan 30 21:45:13 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
