"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_is_display_employee_after_filters_parametrized[QA Engineer]","tests","Tue Jan 27 14:52:00 UTC 2026","broken","Tue Jan 27 14:52:00 UTC 2026","TestDirectory","features_profile_test","",""
"","0","test_add_report","tests","Tue Jan 27 14:52:00 UTC 2026","broken","Tue Jan 27 14:52:00 UTC 2026","TestPimReports","features_profile_test","",""
"","0","test_delete_kyiv_from_table","tests","Tue Jan 27 14:51:58 UTC 2026","broken","Tue Jan 27 14:51:58 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_empty_field","tests","Tue Jan 27 14:51:59 UTC 2026","broken","Tue Jan 27 14:51:59 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_found_only_rejected_status_chosen_from_dropdown","tests","Tue Jan 27 14:52:04 UTC 2026","broken","Tue Jan 27 14:52:04 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","0","test_found_only_manager_chosen_from_dropdown","tests","Tue Jan 27 14:52:04 UTC 2026","broken","Tue Jan 27 14:52:04 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","0","test_is_display_employee_after_filters_parametrized[Chief Financial Officer]","tests","Tue Jan 27 14:52:00 UTC 2026","broken","Tue Jan 27 14:52:00 UTC 2026","TestDirectory","features_profile_test","",""
"","0","test_shown_error_when_empty_fields","tests","Tue Jan 27 14:52:03 UTC 2026","broken","Tue Jan 27 14:52:03 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","0","test_add_vacancy_QA","tests","Tue Jan 27 14:52:01 UTC 2026","broken","Tue Jan 27 14:52:01 UTC 2026","TestVacancies","features_profile_test","",""
"","0","test_find_a_new_report","tests","Tue Jan 27 14:52:00 UTC 2026","broken","Tue Jan 27 14:52:00 UTC 2026","TestPimReports","features_profile_test","",""
"","0","test_add_kyiv","tests","Tue Jan 27 14:51:58 UTC 2026","broken","Tue Jan 27 14:51:58 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_is_display_employee_after_filters_parametrized[HR Manager]","tests","Tue Jan 27 14:51:59 UTC 2026","broken","Tue Jan 27 14:51:59 UTC 2026","TestDirectory","features_profile_test","",""
"","0","test_delete_porto","tests","Tue Jan 27 14:51:58 UTC 2026","broken","Tue Jan 27 14:51:58 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_add_country","tests","Tue Jan 27 14:51:57 UTC 2026","broken","Tue Jan 27 14:51:57 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_found_invalid_data","tests","Tue Jan 27 14:52:03 UTC 2026","broken","Tue Jan 27 14:52:03 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","0","test_country_is_exist","tests","Tue Jan 27 14:51:59 UTC 2026","broken","Tue Jan 27 14:51:59 UTC 2026","TestNationalities","features_profile_test","",""
"","0","test_vacancy_existed","tests","Tue Jan 27 14:52:01 UTC 2026","broken","Tue Jan 27 14:52:01 UTC 2026","TestVacancies","features_profile_test","",""
"","0","test_found_only_qa_lead_after_chosen_from_dropdown","tests","Tue Jan 27 14:52:04 UTC 2026","broken","Tue Jan 27 14:52:04 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","0","test_display_job_title_in_table_after_chosen_dropdown[engineer]","tests","Tue Jan 27 14:52:02 UTC 2026","broken","Tue Jan 27 14:52:02 UTC 2026","TestVacancies","features_profile_test","",""
